"source","target","weight","cor_type"
"Clostridiaceae_bacterium","PWY_5897",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5898",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5899",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5918",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5989",0.52,"negative"
"Clostridiaceae_bacterium","PWY_6282",0.54,"negative"
"Clostridiaceae_bacterium","PWY_6285",0.53,"negative"
"Clostridiaceae_bacterium","PWY_6519",0.53,"negative"
"Clostridiaceae_bacterium","PWY_6961",0.53,"negative"
"Clostridiaceae_bacterium","PWY_7663",0.53,"negative"
"Clostridiaceae_bacterium","PWY_7664",0.53,"negative"
"Clostridiaceae_bacterium","PWY0_1298",0.52,"negative"
"Clostridiaceae_bacterium","PWY0_1477",0.55,"negative"
"Clostridiaceae_bacterium","PWY0_301",0.56,"negative"
"Clostridiaceae_bacterium","PWY0_845",0.54,"negative"
"Clostridiaceae_bacterium","PWY0_862",0.53,"negative"
"Clostridiaceae_bacterium","PYRIDOXSYN_PWY",0.54,"negative"
"Blautia_faecis","PWY_5850",0.51,"negative"
"Blautia_faecis","PWY_5918",0.51,"negative"
"Blautia_faecis","PWY0_845",0.5,"negative"
"Blautia_faecis","PYRIDOXSYN_PWY",0.52,"negative"
"Blautia_sp_Marseille_P3087","PWY_5838",0.51,"negative"
"Blautia_sp_Marseille_P3087","PWY_5840",0.5,"negative"
"Blautia_sp_Marseille_P3087","PWY_5850",0.5,"negative"
"Blautia_sp_Marseille_P3087","PWY_5861",0.5,"negative"
"Blautia_sp_Marseille_P3087","PWY_5897",0.5,"negative"
"Blautia_sp_Marseille_P3087","PWY_5898",0.5,"negative"
"Blautia_sp_Marseille_P3087","PWY_5899",0.5,"negative"
"Anaerobutyricum_soehngenii","FASYN_ELONG_PWY",0.54,"negative"
"Anaerobutyricum_soehngenii","GLYCOLYSIS_E_D",0.52,"negative"
"Anaerobutyricum_soehngenii","HOMOSER_METSYN_PWY",0.52,"negative"
"Anaerobutyricum_soehngenii","MET_SAM_PWY",0.51,"negative"
"Anaerobutyricum_soehngenii","METSYN_PWY",0.51,"negative"
"Anaerobutyricum_soehngenii","P161_PWY",0.55,"negative"
"Anaerobutyricum_soehngenii","PENTOSE_P_PWY",0.5,"negative"
"Anaerobutyricum_soehngenii","POLYISOPRENSYN_PWY",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5347",0.51,"negative"
"Anaerobutyricum_soehngenii","PWY_5838",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5840",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5850",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5861",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5897",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5898",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5899",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_5918",0.52,"negative"
"Anaerobutyricum_soehngenii","PWY_5989",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_6282",0.54,"negative"
"Anaerobutyricum_soehngenii","PWY_6285",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_6519",0.54,"negative"
"Anaerobutyricum_soehngenii","PWY_6961",0.52,"negative"
"Anaerobutyricum_soehngenii","PWY_7663",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY_7664",0.54,"negative"
"Anaerobutyricum_soehngenii","PWY0_1298",0.51,"negative"
"Anaerobutyricum_soehngenii","PWY0_1477",0.55,"negative"
"Anaerobutyricum_soehngenii","PWY0_301",0.51,"negative"
"Anaerobutyricum_soehngenii","PWY0_845",0.53,"negative"
"Anaerobutyricum_soehngenii","PWY0_862",0.54,"negative"
"Anaerobutyricum_soehngenii","PYRIDOXSYN_PWY",0.54,"negative"
